No.,Time,Src Port,Dst Port,Source,Destination,Protocol,Length,Type
1241,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.215,UDP,67,M
1242,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.216,UDP,67,M
1243,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.217,UDP,67,M
1244,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.218,UDP,67,M
1245,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.219,UDP,67,M
1246,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.220,UDP,67,M
1247,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.221,UDP,67,M
1248,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.222,UDP,67,M
1249,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.223,UDP,67,M
1250,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.224,UDP,67,M
1251,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.225,UDP,67,M
1252,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.226,UDP,67,M
1253,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.227,UDP,67,M
1254,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.228,UDP,67,M
1255,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.229,UDP,67,M
1256,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.230,UDP,67,M
1257,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.231,UDP,67,M
1258,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.232,UDP,67,M
1259,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.233,UDP,67,M
1260,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.234,UDP,67,M
1261,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.235,UDP,67,M
1262,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.236,UDP,67,M
1263,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.237,UDP,67,M
1264,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.238,UDP,67,M
1265,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.239,UDP,67,M
1266,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.240,UDP,67,M
1267,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.241,UDP,67,M
1268,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.242,UDP,67,M
1269,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.243,UDP,67,M
1270,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.244,UDP,67,M
1271,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.245,UDP,67,M
1272,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.246,UDP,67,M
1273,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.247,UDP,67,M
1274,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.248,UDP,67,M
1275,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.249,UDP,67,M
1276,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.250,UDP,67,M
1277,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.251,UDP,67,M
1278,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.252,UDP,67,M
1279,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.253,UDP,67,M
1280,2017-01-19 18:09:59,62093,6892,10.1.19.102,91.239.24.254,UDP,67,M
1281,2017-01-19 18:10:00,62093,6892,10.1.19.102,91.239.24.255,UDP,67,M
1282,2017-01-19 18:10:52,49297,80,10.1.19.102,92.53.119.137,TCP,60,N
1283,2019-12-02 00:59:56,39248,443,192.168.1.158,13.227.93.125,TCP,66,N
1284,2019-12-02 00:59:56,39246,443,192.168.1.158,13.227.93.125,TCP,66,N
1285,2019-12-02 00:59:56,443,39246,13.227.93.125,192.168.1.158,TCP,66,N
1286,2019-12-02 00:59:56,443,39248,13.227.93.125,192.168.1.158,TCP,66,N
1287,2019-12-02 00:59:56,47578,443,192.168.1.158,216.58.202.46,TLSv1.2,438,N
1288,2019-12-02 00:59:56,47578,443,192.168.1.158,216.58.202.46,TLSv1.2,571,N
1289,2019-12-02 00:59:56,443,47578,216.58.202.46,192.168.1.158,TCP,66,N
1290,2019-12-02 00:59:56,443,47578,216.58.202.46,192.168.1.158,TCP,66,N
1291,2019-12-02 00:59:56,443,47578,216.58.202.46,192.168.1.158,TLSv1.2,150,N
1292,2019-12-02 00:59:56,443,47578,216.58.202.46,192.168.1.158,TLSv1.2,245,N
1293,2019-12-02 00:59:56,443,47578,216.58.202.46,192.168.1.158,TLSv1.2,253,N
1294,2019-12-02 00:59:56,443,47578,216.58.202.46,192.168.1.158,TLSv1.2,105,N
1295,2019-12-02 00:59:56,47578,443,192.168.1.158,216.58.202.46,TCP,66,N
1296,2019-12-02 00:59:56,47578,443,192.168.1.158,216.58.202.46,TLSv1.2,105,N
1297,2019-12-02 00:59:56,443,47578,216.58.202.46,192.168.1.158,TCP,66,N
1298,2019-12-02 00:59:58,,,192.168.1.1,224.0.0.1,IGMPv3,60,N
1299,2019-12-02 00:59:59,,,192.168.1.1,224.0.0.22,IGMPv3,70,N
1300,2019-12-02 01:00:03,,,192.168.1.254,224.0.0.22,IGMPv3,60,N
1301,2019-12-02 01:00:06,39248,443,192.168.1.158,13.227.93.125,TCP,66,N
1302,2019-12-02 01:00:06,39246,443,192.168.1.158,13.227.93.125,TCP,66,N
1303,2019-12-02 01:00:06,443,39246,13.227.93.125,192.168.1.158,TCP,66,N
1304,2019-12-02 01:00:06,443,39248,13.227.93.125,192.168.1.158,TCP,66,N
1305,2019-12-02 01:00:06,443,38432,107.20.240.232,192.168.1.158,TLSv1.2,105,N
1306,2019-12-02 01:00:06,38432,443,192.168.1.158,107.20.240.232,TCP,66,N
1307,2019-12-02 01:00:06,38432,443,192.168.1.158,107.20.240.232,TLSv1.2,105,N
1308,2019-12-02 01:00:06,443,38432,107.20.240.232,192.168.1.158,TLSv1.2,90,N
1309,2019-12-02 01:00:06,38432,443,192.168.1.158,107.20.240.232,TLSv1.2,90,N
1310,2019-12-02 01:00:06,38432,443,192.168.1.158,107.20.240.232,TCP,66,N
1311,2019-12-02 01:00:06,443,38432,107.20.240.232,192.168.1.158,TCP,60,N
1312,2019-12-02 01:00:06,443,38432,107.20.240.232,192.168.1.158,TCP,60,N
1313,2019-12-02 01:00:06,443,38432,107.20.240.232,192.168.1.158,TCP,60,N
1314,2019-12-02 01:00:06,,,192.168.1.151,224.0.0.22,IGMPv3,60,N
1315,2019-12-02 01:00:07,39246,443,192.168.1.158,13.227.93.125,TLSv1.2,404,N
1316,2019-12-02 01:00:07,443,39246,13.227.93.125,192.168.1.158,TCP,1514,N
1317,2019-12-02 01:00:07,39246,443,192.168.1.158,13.227.93.125,TCP,66,N
1318,2019-12-02 01:00:07,443,39246,13.227.93.125,192.168.1.158,TCP,1514,N
1319,2019-12-02 01:00:07,39246,443,192.168.1.158,13.227.93.125,TCP,66,N
1320,2019-12-02 01:00:07,443,39246,13.227.93.125,192.168.1.158,TLSv1.2,1145,N
1321,2019-12-02 01:00:07,39246,443,192.168.1.158,13.227.93.125,TCP,66,N
1322,2019-12-02 01:00:07,39246,443,192.168.1.158,13.227.93.125,TLSv1.2,404,N
1323,2019-12-02 01:00:07,39246,443,192.168.1.158,13.227.93.125,TLSv1.2,97,N
1324,2019-12-02 01:00:07,39246,443,192.168.1.158,13.227.93.125,TCP,66,N
1325,2019-12-02 01:00:07,443,39246,13.227.93.125,192.168.1.158,TCP,66,N
1326,2019-12-02 01:00:07,443,39246,13.227.93.125,192.168.1.158,TCP,66,N
1327,2019-12-02 01:00:07,39246,443,192.168.1.158,13.227.93.125,TCP,66,N
1328,2019-12-02 01:00:09,47977,53,192.168.1.158,200.42.4.199,DNS,74,N
1329,2019-12-02 01:00:09,53,47977,200.42.4.199,192.168.1.158,DNS,90,N
1330,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,74,N
1331,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TCP,74,N
1332,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1333,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,696,N
1334,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TCP,66,N
1335,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,278,N
1336,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1337,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,130,N
1338,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,236,N
1339,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,495,N
1340,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TCP,66,N
1341,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TCP,66,N
1342,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TCP,66,N
1343,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,630,N
1344,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1345,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,97,N
1346,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,97,N
1347,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1348,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TCP,66,N
1349,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,463,N
1350,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1351,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1352,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1353,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,4320,N
1354,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1355,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1106,N
1356,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1357,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1358,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1359,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1360,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1361,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1362,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1363,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1364,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1365,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1366,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1367,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1309,N
1368,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1369,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1370,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,2902,N
1371,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1372,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1373,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,2727,N
1374,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1375,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1376,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1377,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1378,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1379,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1380,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1381,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1382,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1383,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1384,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,2902,N
1385,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1386,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1387,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1388,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1389,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1390,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1391,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1392,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1393,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1394,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1395,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1396,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1397,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1398,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,2902,N
1399,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1400,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1401,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1402,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1403,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1404,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1405,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1406,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1407,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1408,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1409,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1410,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1411,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1412,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1413,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1414,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1415,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1416,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,471,N
1417,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1418,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,292,N
1419,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1420,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1210,N
1421,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1422,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,97,N
1423,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,105,N
1424,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1425,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,105,N
1426,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TCP,66,N
1427,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,221,N
1428,2019-12-02 01:00:09,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,101,N
1429,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TCP,66,N
1430,2019-12-02 01:00:09,443,52818,172.217.172.68,192.168.1.158,TCP,66,N
1431,2019-12-02 01:00:09,34593,53,192.168.1.158,200.42.4.199,DNS,87,N
1432,2019-12-02 01:00:10,53,34593,200.42.4.199,192.168.1.158,DNS,103,N
1433,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TCP,74,N
1434,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TCP,74,N
1435,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TCP,66,N
1436,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TLSv1.3,709,N
1437,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TCP,66,N
1438,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TLSv1.3,278,N
1439,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TCP,66,N
1440,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TLSv1.3,130,N
1441,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TLSv1.3,236,N
1442,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TLSv1.3,490,N
1443,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TLSv1.3,630,N
1444,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TCP,66,N
1445,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TLSv1.3,97,N
1446,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TCP,66,N
1447,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TLSv1.3,97,N
1448,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TCP,66,N
1449,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TCP,66,N
1450,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TLSv1.3,383,N
1451,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TCP,66,N
1452,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TLSv1.3,556,N
1453,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TCP,66,N
1454,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TLSv1.3,105,N
1455,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TCP,66,N
1456,2019-12-02 01:00:10,53860,443,192.168.1.158,172.217.30.234,TLSv1.3,105,N
1457,2019-12-02 01:00:10,443,53860,172.217.30.234,192.168.1.158,TCP,66,N
1458,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,319,N
1459,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TCP,66,N
1460,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,238,N
1461,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,262,N
1462,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,245,N
1463,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,98,N
1464,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,97,N
1465,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,105,N
1466,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1467,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,105,N
1468,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TCP,66,N
1469,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TCP,66,N
1470,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,137,N
1471,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,262,N
1472,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1473,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,98,N
1474,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,97,N
1475,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,105,N
1476,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1477,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,105,N
1478,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TCP,66,N
1479,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,239,N
1480,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TCP,66,N
1481,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,137,N
1482,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,225,N
1483,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1484,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,98,N
1485,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,97,N
1486,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,105,N
1487,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1488,2019-12-02 01:00:11,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,105,N
1489,2019-12-02 01:00:11,443,52818,172.217.172.68,192.168.1.158,TCP,66,N
1490,2019-12-02 01:00:12,52818,443,192.168.1.158,172.217.172.68,TLSv1.3,306,N
1491,2019-12-02 01:00:12,443,52818,172.217.172.68,192.168.1.158,TCP,66,N
1492,2019-12-02 01:00:12,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,220,N
1493,2019-12-02 01:00:12,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1494,2019-12-02 01:00:12,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1495,2019-12-02 01:00:12,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,4320,N
1496,2019-12-02 01:00:12,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1497,2019-12-02 01:00:12,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
1498,2019-12-02 01:00:12,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1183,N
1499,2019-12-02 01:00:12,52818,443,192.168.1.158,172.217.172.68,TCP,66,N
1500,2019-12-02 01:00:12,443,52818,172.217.172.68,192.168.1.158,TLSv1.3,1484,N
